Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Índice de Marginación 2015

estado,municipio,cve_inegi,id_estado,id_municipio,porc_15ymas_analfabeta,porc_15ymas_sinprim,porc_ocu_viv_sindres,porc_ocu_viv_sinel,porc_ocu_viv_sinagua,porc_ocu_viv_hacin,porc_ocu_viv_pisotierra,porc_loc_menor5k,porc_pocu_2sm,indice_marginacion,grado_marginacion,lugar_estatal,lugar_nacional
"Oaxaca","San Pedro Taviche","20328","20","328","22.00","43.05","3.91","0.58","17.05","65.56","21.35","100.00","91.54","1.63900","MA","58","138"
"Oaxaca","San Pedro Teozacoalco","20329","20","329","13.95","34.84","1.14","4.24","5.80","43.43","28.65","100.00","91.35","1.09600","A","173","348"
"Oaxaca","San Pedro Teutila","20330","20","330","17.18","41.15","5.25","4.61","5.17","45.49","5.53","100.00","74.52","0.76400","A","237","513"
"Oaxaca","San Pedro Tidaá","20331","20","331","19.10","48.02","2.06","4.24","3.09","30.38","11.00","100.00","83.01","0.80000","A","230","490"
"Oaxaca","San Pedro Topiltepec","20332","20","332","7.55","33.58","2.33","1.17","1.75","32.73","12.24","100.00","86.02","0.26000","A","380","933"
"Oaxaca","San Pedro Totolápam","20333","20","333","9.32","28.93","0.95","0.92","1.42","34.50","12.15","100.00","35.32","-0.27100","M","494","1416"
"Oaxaca","Villa de Tututepec de Melchor Ocampo","20334","20","334","14.79","35.89","4.59","2.63","11.68","43.51","8.87","70.53","54.42","0.33300","A","361","860"
"Oaxaca","San Pedro Yaneri","20335","20","335","12.54","44.77","0.00","0.22","3.96","46.72","20.55","100.00","45.51","0.49700","A","315","722"
"Oaxaca","San Pedro Yólox","20336","20","336","18.36","42.54","1.41","4.77","7.66","42.44","17.48","100.00","80.10","1.03000","A","185","377"
"Oaxaca","San Pedro y San Pablo Ayutla","20337","20","337","34.94","50.12","5.94","7.42","12.65","33.72","29.26","100.00","65.22","1.70300","MA","49","120"
"Oaxaca","Villa de Etla","20338","20","338","3.88","12.45","0.80","2.12","13.72","29.56","6.31","21.50","41.47","-0.93500","B","549","1996"
"Oaxaca","San Pedro y San Pablo Teposcolula","20339","20","339","5.15","20.55","1.30","1.99","7.14","37.03","8.36","100.00","54.48","-0.25000","M","490","1393"
"Oaxaca","San Pedro y San Pablo Tequixtepec","20340","20","340","10.65","37.83","4.12","2.93","9.19","29.32","6.75","100.00","83.15","0.38600","A","347","816"
"Oaxaca","San Pedro Yucunama","20341","20","341","5.39","23.67","0.43","1.69","0.43","27.14","8.05","100.00","69.49","-0.29900","M","500","1446"
"Oaxaca","San Raymundo Jalpan","20342","20","342","2.27","11.37","0.60","1.68","2.94","26.42","7.05","100.00","28.40","-0.97200","B","551","2025"
"Oaxaca","San Sebastián Abasolo","20343","20","343","4.31","17.13","0.57","0.88","21.78","43.96","12.86","100.00","72.21","0.14100","A","414","1043"
"Oaxaca","San Sebastián Coatlán","20344","20","344","11.97","37.08","0.45","1.83","3.06","47.99","9.19","100.00","46.07","0.21900","A","394","974"
"Oaxaca","San Sebastián Ixcapa","20345","20","345","14.71","31.39","5.59","1.52","14.90","40.91","13.31","100.00","56.25","0.44500","A","327","764"
"Oaxaca","San Sebastián Nicananduta","20346","20","346","23.80","39.79","0.07","0.35","0.28","40.87","13.32","100.00","87.50","0.82000","A","225","477"
"Oaxaca","San Sebastián Río Hondo","20347","20","347","11.05","29.47","0.53","3.09","2.98","59.00","12.94","100.00","51.13","0.40700","A","339","794"
"Oaxaca","San Sebastián Tecomaxtlahuaca","20348","20","348","21.56","41.29","3.36","2.95","5.77","40.10","20.53","100.00","57.83","0.83200","A","223","473"
"Oaxaca","San Sebastián Teitipac","20349","20","349","10.58","34.93","3.76","2.69","48.14","32.32","11.99","100.00","55.66","0.61800","A","281","629"
"Oaxaca","San Sebastián Tutla","20350","20","350","1.40","5.55","0.01","0.16","1.75","14.97","1.49","27.91","22.40","-1.78800","MB","570","2431"
"Oaxaca","San Simón Almolongas","20351","20","351","20.56","48.43","5.53","3.42","4.18","35.92","5.11","100.00","72.77","0.74300","A","244","530"
"Oaxaca","San Simón Zahuatlán","20352","20","352","43.44","60.00","25.40","1.19","4.79","61.31","8.00","100.00","78.05","2.15500","MA","20","58"
"Oaxaca","Santa Ana","20353","20","353","13.26","35.45","0.23","3.77","2.65","41.20","9.43","100.00","36.55","0.09600","A","424","1087"
"Oaxaca","Santa Ana Ateixtlahuaca","20354","20","354","37.29","61.34","0.00","8.91","14.15","40.94","9.43","100.00","81.33","1.81500","MA","37","100"
"Oaxaca","Santa Ana Cuauhtémoc","20355","20","355","25.00","50.56","2.89","6.74","0.14","45.37","11.55","100.00","86.17","1.31800","MA","117","247"
"Oaxaca","Santa Ana del Valle","20356","20","356","7.35","33.54","1.99","0.53","6.64","33.23","7.94","100.00","71.90","0.06800","M","430","1113"
"Oaxaca","Santa Ana Tavela","20357","20","357","8.37","39.37","0.66","3.67","1.57","29.00","11.55","100.00","45.60","-0.01900","M","452","1179"
"Oaxaca","Santa Ana Tlapacoyan","20358","20","358","18.32","42.34","1.54","1.95","15.69","25.12","8.83","100.00","40.07","0.19600","A","401","997"
"Oaxaca","Santa Ana Yareni","20359","20","359","14.48","33.74","0.54","0.87","1.31","28.06","39.87","100.00","74.33","0.72900","A","249","540"
"Oaxaca","Santa Ana Zegache","20360","20","360","15.93","32.07","4.61","1.46","10.26","38.35","25.64","100.00","55.51","0.61000","A","283","635"
"Oaxaca","Santa Catalina Quierí","20361","20","361","15.95","48.68","0.92","3.44","1.38","50.77","9.26","100.00","57.20","0.70100","A","259","567"
"Oaxaca","Santa Catarina Cuixtla","20362","20","362","11.73","39.31","4.25","3.04","5.49","32.10","20.21","100.00","54.83","0.42900","A","332","775"
"Oaxaca","Santa Catarina Ixtepeji","20363","20","363","4.19","23.59","0.35","1.63","2.45","38.83","17.96","100.00","63.40","-0.00100","M","448","1166"
"Oaxaca","Santa Catarina Juquila","20364","20","364","18.45","35.94","0.31","2.42","1.55","46.70","18.54","57.72","54.89","0.43100","A","331","773"
"Oaxaca","Santa Catarina Lachatao","20365","20","365","3.72","17.07","0.47","4.12","8.99","32.34","24.04","100.00","66.94","0.09500","A","425","1091"
"Oaxaca","Santa Catarina Loxicha","20366","20","366","18.38","41.08","0.44","4.89","5.30","54.35","22.41","100.00","69.60","1.14600","A","160","328"
"Oaxaca","Santa Catarina Mechoacán","20367","20","367","22.33","38.88","13.89","1.62","36.30","51.06","12.42","100.00","58.78","1.25300","MA","132","277"
"Oaxaca","Santa Catarina Minas","20368","20","368","12.62","32.87","1.50","0.83","8.29","41.82","7.84","100.00","63.16","0.24400","A","386","953"
"Oaxaca","Santa Catarina Quiané","20369","20","369","10.90","30.10","1.45","1.35","2.18","27.16","14.49","100.00","49.21","-0.11800","M","466","1270"
"Oaxaca","Santa Catarina Tayata","20370","20","370","6.01","19.27","0.15","1.81","1.21","30.48","14.93","100.00","75.63","-0.10700","M","465","1262"
"Oaxaca","Santa Catarina Ticuá","20371","20","371","23.09","37.92","4.56","2.81","2.72","29.11","15.13","100.00","79.23","0.72800","A","250","542"
"Oaxaca","Santa Catarina Yosonotú","20372","20","372","33.20","47.53","0.71","5.78","43.44","30.39","19.47","100.00","59.50","1.52100","MA","77","172"
"Oaxaca","Santa Catarina Zapoquila","20373","20","373","15.65","37.26","7.40","4.10","7.92","34.19","9.84","100.00","82.50","0.69400","A","262","571"
"Oaxaca","Santa Cruz Acatepec","20374","20","374","27.74","46.28","1.30","10.59","8.85","57.84","41.41","100.00","74.76","2.17400","MA","19","56"
"Oaxaca","Santa Cruz Amilpas","20375","20","375","2.70","11.24","0.13","1.59","10.42","28.20","5.40","0.00","36.43","-1.21800","MB","563","2205"
"Oaxaca","Santa Cruz de Bravo","20376","20","376","25.20","47.41","3.65","1.40","2.25","26.67","16.85","100.00","68.97","0.76100","A","238","514"
"Oaxaca","Santa Cruz Itundujia","20377","20","377","13.50","33.86","1.92","9.11","25.84","49.60","20.34","100.00","64.09","1.14400","A","162","330"
"Oaxaca","Santa Cruz Mixtepec","20378","20","378","11.33","28.16","1.52","1.72","15.88","42.69","14.83","100.00","71.42","0.47700","A","322","743"
"Oaxaca","Santa Cruz Nundaco","20379","20","379","16.83","34.36","0.92","4.07","2.16","47.38","40.91","100.00","82.96","1.32100","MA","116","246"
"Oaxaca","Santa Cruz Papalutla","20380","20","380","8.99","30.71","1.79","0.80","10.77","40.13","26.19","100.00","66.39","0.51100","A","309","704"
"Oaxaca","Santa Cruz Tacache de Mina","20381","20","381","12.94","29.60","1.61","0.26","0.11","29.57","4.19","100.00","62.00","-0.17600","M","477","1326"
"Oaxaca","Santa Cruz Tacahua","20382","20","382","18.90","28.52","1.27","16.16","34.23","51.08","12.32","100.00","70.53","1.45000","MA","92","199"
"Oaxaca","Santa Cruz Tayata","20383","20","383","5.23","20.45","1.54","1.37","4.46","40.61","45.28","100.00","80.00","0.71000","A","256","561"
"Oaxaca","Santa Cruz Xitla","20384","20","384","21.76","49.45","4.51","1.39","9.38","43.27","32.82","100.00","78.84","1.45500","MA","88","194"
"Oaxaca","Santa Cruz Xoxocotlán","20385","20","385","3.92","12.46","0.08","1.85","26.02","25.97","6.37","13.81","33.98","-0.97900","B","552","2030"
"Oaxaca","Santa Cruz Zenzontepec","20386","20","386","27.66","47.78","0.58","4.39","18.69","58.42","46.02","100.00","64.18","2.05900","MA","25","74"
"Oaxaca","Santa Gertrudis","20387","20","387","15.50","36.15","2.57","0.38","1.58","29.99","16.37","100.00","55.37","0.20100","A","400","992"
"Oaxaca","Santa Inés del Monte","20388","20","388","17.90","35.92","1.56","5.95","40.03","54.30","11.35","100.00","63.82","1.20500","A","139","293"
"Oaxaca","Santa Inés Yatzeche","20389","20","389","32.82","52.56","0.42","1.69","0.21","41.20","27.00","100.00","73.93","1.42800","MA","98","207"
"Oaxaca","Santa Lucía del Camino","20390","20","390","2.38","9.45","0.00","0.15","4.05","23.40","2.40","7.04","28.33","-1.55800","MB","567","2364"
"Oaxaca","Santa Lucía Miahuatlán","20391","20","391","37.98","58.21","2.85","6.19","9.62","69.39","28.49","100.00","67.52","2.33400","MA","14","42"
"Oaxaca","Santa Lucía Monteverde","20392","20","392","24.84","39.26","2.91","9.90","37.79","46.86","35.88","100.00","74.38","2.02000","MA","26","77"
"Oaxaca","Santa Lucía Ocotlán","20393","20","393","19.41","42.44","6.64","0.60","7.86","45.28","24.39","100.00","44.61","0.80800","A","229","486"
"Oaxaca","Santa María Alotepec","20394","20","394","19.48","33.45","0.33","1.45","14.24","30.21","17.67","100.00","50.22","0.37000","A","351","827"
"Oaxaca","Santa María Apazco","20395","20","395","43.24","58.44","6.40","9.77","25.87","36.05","16.80","100.00","23.02","1.65400","MA","54","134"
"Oaxaca","Santa María la Asunción","20396","20","396","54.35","67.52","0.49","2.54","14.46","54.05","8.53","100.00","91.51","2.36700","MA","11","38"
"Oaxaca","Heroica Ciudad de Tlaxiaco","20397","20","397","7.82","18.40","0.51","1.64","20.98","36.71","17.39","54.38","47.09","-0.18400","M","479","1333"
"Oaxaca","Ayoquezco de Aldama","20398","20","398","21.13","43.09","0.93","1.70","7.76","35.32","15.83","100.00","61.34","0.66500","A","270","596"
"Oaxaca","Santa María Atzompa","20399","20","399","4.06","13.91","0.31","2.33","14.98","33.64","6.45","20.67","33.91","-0.90400","B","547","1978"
"Oaxaca","Santa María Camotlán","20400","20","400","11.68","35.86","5.17","0.77","2.30","33.26","12.97","100.00","73.76","0.32700","A","362","863"
"Oaxaca","Santa María Colotepec","20401","20","401","9.93","25.84","3.11","3.72","6.40","43.94","6.07","56.69","45.34","-0.17100","M","476","1319"
"Oaxaca","Santa María Cortijo","20402","20","402","13.33","32.76","14.33","3.91","6.88","34.44","8.28","100.00","62.78","0.42800","A","333","776"
"Oaxaca","Santa María Coyotepec","20403","20","403","3.12","14.08","0.24","2.59","11.72","35.75","8.42","100.00","37.45","-0.53100","B","515","1636"
"Oaxaca","Santa María Chachoápam","20404","20","404","3.94","24.19","0.82","0.00","0.68","32.59","7.64","100.00","67.73","-0.32000","M","502","1466"
"Oaxaca","Villa de Chilapa de Díaz","20405","20","405","14.55","34.28","0.76","0.28","0.57","39.77","9.53","100.00","66.38","0.23200","A","390","965"
"Oaxaca","Santa María Chilchotla","20406","20","406","32.80","54.17","0.60","11.57","66.87","54.03","43.79","100.00","82.74","3.13000","MA","3","13"
"Oaxaca","Santa María Chimalapa","20407","20","407","24.74","53.22","5.00","10.02","39.37","55.00","19.82","100.00","84.50","2.21100","MA","17","50"
"Oaxaca","Santa María del Rosario","20408","20","408","6.61","25.29","0.62","4.56","11.20","33.81","10.58","100.00","62.67","0.06200","M","433","1118"
"Oaxaca","Santa María del Tule","20409","20","409","1.69","10.42","0.09","0.48","3.12","17.90","5.82","6.48","24.15","-1.61400","MB","569","2386"
"Oaxaca","Santa María Ecatepec","20410","20","410","9.14","27.24","1.85","3.58","7.10","36.07","11.67","100.00","62.34","0.14200","A","412","1041"
"Oaxaca","Santa María Guelacé","20411","20","411","4.19","22.06","0.62","1.85","6.27","32.62","8.98","100.00","53.33","-0.33800","M","505","1486"
"Oaxaca","Santa María Guienagati","20412","20","412","13.42","41.32","18.56","16.97","9.72","54.17","19.78","100.00","70.84","1.73600","MA","42","112"
"Oaxaca","Santa María Huatulco","20413","20","413","8.03","19.97","0.56","1.93","2.93","39.31","5.27","41.65","35.95","-0.68600","B","532","1782"
"Oaxaca","Santa María Huazolotitlán","20414","20","414","18.93","35.62","8.18","1.99","23.97","36.49","6.81","100.00","61.10","0.61800","A","282","630"
"Oaxaca","Santa María Ipalapa","20415","20","415","18.29","38.14","2.34","1.55","2.68","34.42","8.93","100.00","79.76","0.50900","A","310","707"
"Oaxaca","Santa María Ixcatlán","20416","20","416","18.47","40.58","0.00","2.89","14.23","34.71","27.84","100.00","64.86","0.91600","A","206","434"
"Oaxaca","Santa María Jacatepec","20417","20","417","17.78","36.19","0.49","1.48","4.65","31.40","11.07","100.00","72.46","0.38300","A","349","818"
"Oaxaca","Santa María Jalapa del Marqués","20418","20","418","9.71","26.14","2.42","3.10","1.70","39.69","11.05","24.33","51.42","-0.29200","M","498","1437"
"Oaxaca","Santa María Jaltianguis","20419","20","419","3.31","24.44","1.80","1.60","2.20","22.44","13.03","100.00","60.27","-0.36500","M","508","1505"
"Oaxaca","Santa María Lachixío","20420","20","420","23.52","35.50","2.33","6.35","1.41","49.89","23.77","100.00","70.93","1.18300","A","146","305"
"Oaxaca","Santa María Mixtequilla","20421","20","421","9.09","23.73","3.59","1.14","5.20","38.88","4.87","100.00","42.32","-0.28300","M","497","1424"
"Oaxaca","Santa María Nativitas","20422","20","422","13.08","33.78","1.20","2.74","7.01","33.33","9.06","100.00","73.74","0.31900","A","366","878"
"Oaxaca","Santa María Nduayaco","20423","20","423","7.75","41.98","0.64","6.65","4.08","33.57","13.73","100.00","72.09","0.51200","A","307","701"
"Oaxaca","Santa María Ozolotepec","20424","20","424","20.90","43.92","0.23","3.76","6.50","56.57","17.39","100.00","64.36","1.10600","A","168","341"
"Oaxaca","Santa María Pápalo","20425","20","425","19.69","43.75","1.05","0.77","5.37","46.60","14.38","100.00","47.64","0.59500","A","287","643"
"Oaxaca","Santa María Peñoles","20426","20","426","18.96","35.00","2.02","9.85","17.05","59.57","31.24","100.00","58.00","1.52500","MA","76","170"
"Oaxaca","Santa María Petapa","20427","20","427","14.89","33.71","5.04","3.31","26.69","45.15","8.22","100.00","65.56","0.72800","A","251","543"
"Oaxaca","Santa María Quiegolani","20428","20","428","23.43","38.30","4.48","3.01","1.98","50.76","22.77","100.00","85.45","1.27500","MA","123","259"
"Oaxaca","Santa María Sola","20429","20","429","17.77","41.43","1.02","2.99","25.51","41.51","21.56","100.00","90.40","1.28200","MA","121","256"
"Oaxaca","Santa María Tataltepec","20430","20","430","20.48","38.98","5.85","13.75","4.46","45.69","25.07","100.00","65.43","1.43100","MA","95","204"
"Oaxaca","Santa María Tecomavaca","20431","20","431","8.37","23.33","2.42","0.71","17.98","39.29","18.27","100.00","78.04","0.40500","A","340","795"
"Oaxaca","Santa María Temaxcalapa","20432","20","432","10.36","32.51","0.00","0.00","0.00","26.48","7.40","100.00","28.13","-0.53300","B","516","1638"
"Oaxaca","Santa María Temaxcaltepec","20433","20","433","36.94","57.26","0.86","9.93","5.32","54.00","17.91","100.00","81.99","2.06200","MA","24","73"
"Oaxaca","Santa María Teopoxco","20434","20","434","30.29","50.90","2.00","0.86","4.06","46.05","8.94","100.00","81.13","1.17200","A","153","315"
"Oaxaca","Santa María Tepantlali","20435","20","435","35.59","51.23","8.17","8.92","1.01","43.63","27.02","100.00","71.96","1.87000","MA","34","95"
"Oaxaca","Santa María Texcatitlán","20436","20","436","29.59","46.25","0.20","1.33","98.88","36.77","12.74","100.00","46.38","1.67800","MA","52","129"
"Oaxaca","Santa María Tlahuitoltepec","20437","20","437","26.34","37.32","1.12","4.84","2.12","40.22","23.84","100.00","48.77","0.85500","A","219","461"
"Oaxaca","Santa María Tlalixtac","20438","20","438","27.08","55.59","3.24","2.39","3.43","53.01","15.72","100.00","67.36","1.34400","MA","111","237"
"Oaxaca","Santa María Tonameca","20439","20","439","19.85","38.83","3.96","5.77","27.24","50.73","20.19","100.00","50.24","1.17400","A","152","313"
"Oaxaca","Santa María Totolapilla","20440","20","440","27.22","43.11","6.08","1.79","2.03","29.23","1.08","100.00","67.61","0.50600","A","312","714"
"Oaxaca","Santa María Xadani","20441","20","441","27.90","49.93","1.79","0.99","5.09","47.87","4.08","2.16","50.88","0.36800","A","352","828"
"Oaxaca","Santa María Yalina","20442","20","442","11.65","31.76","0.00","0.00","0.00","36.84","6.37","100.00","22.22","-0.43500","M","511","1559"
"Oaxaca","Santa María Yavesía","20443","20","443","2.49","12.30","0.64","1.48","1.69","30.43","18.01","100.00","70.19","-0.29700","M","499","1442"
"Oaxaca","Santa María Yolotepec","20444","20","444","11.07","25.35","1.22","7.30","9.05","33.88","9.49","100.00","71.62","0.31900","A","365","877"
"Oaxaca","Santa María Yosoyúa","20445","20","445","20.38","32.29","1.06","2.98","4.89","52.16","25.26","100.00","52.41","0.83800","A","222","472"
"Oaxaca","Santa María Yucuhiti","20446","20","446","19.47","32.50","0.32","1.08","19.58","45.47","40.74","100.00","83.51","1.39200","MA","102","222"
"Oaxaca","Santa María Zacatepec","20447","20","447","17.52","40.06","2.55","3.42","2.30","42.35","16.89","100.00","65.00","0.72100","A","252","550"
"Oaxaca","Santa María Zaniza","20448","20","448","21.48","39.29","0.18","1.08","2.43","69.69","37.32","100.00","89.02","1.72000","MA","45","115"
"Oaxaca","Santa María Zoquitlán","20449","20","449","15.93","41.17","4.16","0.48","7.53","38.48","8.97","100.00","58.10","0.39600","A","344","804"
"Oaxaca","Santiago Amoltepec","20450","20","450","26.65","49.11","0.43","7.02","18.74","66.88","53.53","100.00","36.15","2.15400","MA","21","59"
